x y z vx vy vz m
-4.375861651391104168e-01 -1.406202085451541683e-01 -1.868933797433382574e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.387826981654261438e-01 -3.675236641113804326e-01 3.535246348528325866e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
6.168824195589842629e-01 -2.880635650064153428e-03 -2.741662273261276650e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.977577834417171859e-02 3.705788800898926483e-01 3.344494365964006954e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.904608901111912167e-01 -5.066561835323427632e-01 -2.421843837053595239e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
8.802650833640028941e-03 7.637637600954154393e-02 -1.094827492228031551e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.537423226331555259e-01 -4.469541690771517417e-01 2.571229067724202788e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.051788246617160333e-01 -5.441645944189380524e-01 2.872180523235937644e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.151378679825970197e-01 3.201380854552851596e-01 -5.614754143841257372e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.075527159755585466e-02 2.594508190157084337e-01 6.447146177003942880e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.872788677144169633e-01 -1.280616540727511354e-01 -4.573079659047991630e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.908067606968532864e-02 3.161212358612393025e-01 -2.741611805806926649e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.987373412323197308e-01 -6.196403603849801600e-01 2.806819126132825692e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.286700327914661157e-01 4.709861626434014847e-01 8.575793492459761469e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-6.637320941934975183e-02 -1.731649695431105307e-01 -6.730525482193613351e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.703775655731556204e-01 -6.240445641759066742e-02 1.802826201296908182e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.638206841151902848e-01 -1.022562780835023673e-02 3.557457371899803711e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.484781369365955173e-01 -3.547501765348202718e-01 -2.470507878529979717e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.090539960778404205e-01 2.566593523188946957e-01 -3.685229968289946978e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.610837488271094409e-01 3.302351263897946448e-02 -4.589200426260223176e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.624973064522349520e-01 -5.106941466969082688e-01 -5.034620561451831344e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.739958599745940360e-01 -1.448129920795632464e-01 -3.509248379035363463e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.700072794098426876e-02 4.036110266272547320e-01 -4.877256319873436441e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.261420669488422686e-01 -5.178213675771764501e-01 1.407800164313985358e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
7.886160679750500724e-02 -4.336803520088123309e-01 4.276381136123711402e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.653797410269416956e-01 -4.946013717875543114e-01 -2.319383191287018031e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.215022183290739743e-01 -2.440978724661756194e-01 2.420880244965304892e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.579683253384487451e-01 -4.336624888612760631e-01 3.947076011053767819e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.777138187810342940e-01 -2.039871533224158762e-01 -4.180822588913221671e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.914640576757428492e-01 7.651953166260931638e-02 6.203629484116581772e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.401299813027592489e-01 4.701744693137840381e-01 2.718803441410440423e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.879000474172892038e-02 -5.688131890327435825e-01 2.450196584668693223e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.035251475236848157e-01 -4.410855322310630044e-01 4.901841867973801281e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-5.922843004446775028e-01 4.396271981643182780e-01 -4.882832785740142539e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.853583403453353595e-01 1.935743569012304266e-01 -4.179807643271645778e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.170893599985148636e-01 1.250779342857999965e-01 1.814151296425746407e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.419605254559733187e-01 -4.147823976093253928e-02 6.717395942881594362e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
6.844203973752351899e-01 -2.072244519720838063e-01 2.596363384641874397e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.475597219764566037e-01 -9.957947994208497799e-02 -4.424926767715159359e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.896595423882836862e-01 -3.321286202260855802e-01 7.937231902466318489e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-6.334292712727581653e-01 3.548808046615885003e-01 -9.205105572031346828e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.248989492567915582e-01 1.456850047961556205e-01 8.209486903910437339e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.094017002691806947e-02 -1.829536102931657304e-01 -5.545873890326753486e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.953525257428082307e-01 5.209256441163909734e-01 3.345900249530903148e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.444733601910216825e-01 -2.336447701168387903e-01 -2.099750640133329627e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.159095743168303050e-01 1.494453231750820024e-02 6.937743203032840089e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.397358626512568036e-01 -8.552082471659015750e-02 5.351515688339949506e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-5.608314016140545366e-01 -3.875141855691887627e-01 1.843448889406855140e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.776597077875003761e-01 5.052516681283090172e-01 1.451756610638006706e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.697118897722888820e-01 5.033679230142905636e-01 1.209611744816391637e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.070366237927168812e-02 6.900836133525710681e-01 2.295087280842495747e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.863993132900987670e-01 -2.686016009165740348e-01 -4.721982404598338290e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.137862253079617414e-01 -6.715481027651886148e-01 1.039112797540697325e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-6.741298908590519223e-02 -1.026844885417899783e-02 -1.725222439727334967e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.247522726206556798e-01 3.683996453976031565e-02 -2.018661204084627181e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
5.095492798993820349e-01 -7.757457761615456360e-02 -4.008557774722571465e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.083994348847729439e-01 -4.762827347895510766e-01 6.348994755686052094e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
5.168557862339735465e-01 -1.077315739696626390e-01 -3.872517435683926479e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
8.070512768768116352e-02 3.765123183653046324e-01 3.806892812555650596e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.097054867315950699e-01 -9.966996730854650599e-02 -1.504886449815805161e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.636989364539804981e-02 -5.137390654017106595e-01 3.076933632997857354e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.910907141988282931e-01 -5.001034984203311246e-02 4.294778083332695950e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-5.989246452637033702e-01 -4.198449003229781651e-02 -2.986038094914667540e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.921149332163861190e-01 -2.690076973973405949e-01 -8.445989571723105938e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-8.549279272509816702e-03 1.309939752278531655e-01 -5.378136200521379529e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.681958133543266287e-01 5.034708899750133249e-01 -2.053324836037782597e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.496507331149129594e-01 1.125885062183800134e-01 4.176247899162860988e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.463299413872752641e-01 8.280067352090809962e-02 2.669683681869569059e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.439087813410792893e-01 -5.483295918050000717e-01 4.002110992746084062e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.210463352518881375e-01 1.657301710716880747e-02 5.856162968292138310e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.928415075600657502e-01 -3.597874497782229120e-01 -1.166113835783295499e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
5.358287888727525372e-02 2.581853383132924271e-02 6.169254840901071679e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.492860231302485519e-01 6.407648105670109562e-01 2.870971264965624381e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.621191052880289529e-01 -4.436015170421479109e-02 5.322640121851042183e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.392093459471726025e-01 3.418506655438117714e-01 -5.453614453293888914e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.059150313265538990e-01 2.940839729548106463e-01 -1.618120170102793631e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-5.070318353836583691e-01 1.145606307137759031e-02 3.088505702467576539e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.988403260751989254e-01 2.942170375763906651e-02 5.912777743866208802e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
8.930429603054745868e-02 -2.874302951467603839e-01 -6.048765641902507095e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.572819893797020141e-01 -2.051525792822452843e-01 3.342255573843339045e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.526914868185510588e-01 -5.057547619610155629e-03 -6.365132094555652209e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.949475231810720299e-01 1.318707117064040757e-01 3.921613901692015958e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.802337866279740797e-01 3.709597656216485628e-01 -5.105617372172338575e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.676347275522751257e-01 -5.815666643951925563e-01 2.873738601046416097e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-6.219212852429714111e-01 2.662746402867547518e-02 -2.072311166606725652e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.406551546484956616e-02 -3.965935667729898473e-01 3.916068223897774536e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-5.579410375839574110e-01 -6.261186970292449694e-02 -2.798150504021263418e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.213893016198233227e-01 9.056941350442826444e-02 6.243452615746191148e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
6.247716458327513545e-01 2.240681576837098843e-01 3.474097771632674303e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.348945328261955789e-01 -8.517305134597785710e-02 -4.243898989739112310e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.296913345827860609e-01 -2.029846907369027287e-01 -5.181982340416260158e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.411503074293777971e-01 -6.159711704502232044e-01 -1.026206677502786713e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.684189589937081899e-01 -7.225721848132080072e-02 -3.125242619117475917e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-7.593285480585938718e-02 -5.430510576160911818e-01 -2.638961805946662409e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
6.152253043841434677e-01 8.570357453676669124e-02 3.344731569831552731e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.799681257062215933e-01 -1.760233120064933487e-01 -4.509994818798976346e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.512032695956518125e-01 3.357386794567442934e-01 -1.831782803582890917e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.689582051143603381e-01 3.328251822956770911e-02 -2.973769431518173967e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.961025188841761580e-01 5.694089536388621253e-01 2.736313552301744556e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.646545224697827714e-01 2.897896059575385541e-01 1.431074792064770673e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
7.069582512265280838e-02 -8.864969870597579071e-02 3.488025995534304591e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.851327761367543623e-01 1.968048131512456778e-01 3.378589780386822561e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.006335328014277386e-01 2.990347697539200156e-01 2.497008624561674051e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.261297544170284612e-01 5.080813549100725995e-02 5.948731292445367247e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.207903588688216234e-01 -2.300301504008036568e-01 1.411144836591629870e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-5.622067844519328395e-01 -9.572624913534667768e-02 3.399409487399008833e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.789965722469050724e-01 -7.036093245934342821e-01 1.138083188280402808e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.234807230986161158e-01 2.537683636632768192e-01 -1.759589203324453122e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-9.760940242443094661e-02 -6.742021840674449207e-01 -1.710649221601316661e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.885588246151937916e-03 2.940366377205533288e-01 -1.127434077713641569e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.095992388495736269e-01 5.274366141720380208e-01 -3.011397338033530158e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.144411020639623577e-01 3.611248539902446875e-01 1.864239847587148557e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.801867022214633796e-01 4.128474583734791092e-02 5.737493099820458742e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.034095610996373787e-01 1.828591894459265788e-01 7.094293348950927447e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.345284562499780900e-01 2.046327594053462817e-01 -5.606259799780088926e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-5.418251873690339560e-01 -1.939319319243645035e-01 2.897673827381295336e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.746436604244908208e-01 -5.241379684504835490e-01 -4.197286015296024242e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.010419791673260903e-01 3.166824702412314729e-01 6.614794226249470777e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.664965955426507049e-01 4.244072921675849930e-01 -4.727754113564946459e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-6.346002171164180812e-03 -7.186156634933114074e-01 1.009933967574449254e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.467695950548755290e-01 4.309635777601674156e-01 4.073784685444923337e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-8.683557979792064230e-02 4.629463278694612161e-01 2.263818851423711198e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-5.356975064882891352e-02 6.326986689182512169e-01 -2.809602296234983698e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
6.065962497163200629e-02 3.132803225296195149e-01 3.515379716311196057e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.973697798897881550e-01 6.361619826582272097e-01 -2.219236685696317768e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.389513919829388322e-01 -5.047508896448173188e-02 -2.434945042233437607e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
8.208177738266268786e-02 5.668953655906935341e-01 4.608691771141349425e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.314194291706788920e-01 1.967179942513087032e-01 -2.584331351812249253e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.152701214197539903e-01 6.392583522947760111e-01 -2.245498907294452284e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.299754725608843864e-01 -3.668216296567571866e-01 -5.095915878414765121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.059023333186741855e-01 4.085558316108274246e-01 4.471549037956650263e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-4.089495289549546220e-01 3.445267657757666302e-01 4.213587578733588024e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-6.742607329779923830e-01 -2.235931454186258216e-01 -1.535056067093722720e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-5.494933748498526116e-02 1.704048169606327545e-01 -4.814962996413417184e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.644047911482133695e-01 8.782962317856519985e-02 -4.746191312588791122e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.232860878849082353e-01 2.697494007415011108e-01 2.980583214130405056e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.448072379761666584e-01 5.888197473688459027e-01 -2.455104743566622338e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.950802040419938516e-02 -1.393055760389521891e-01 -2.323900682708233620e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.935773989716150667e-01 -1.263735610083058514e-01 -3.232232197716096711e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
5.791167483252429582e-02 4.815680783786973618e-01 4.565452954089265214e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.714614879873283870e-01 -1.989059976074251945e-01 5.507159329823175797e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.197085182514268986e-01 -1.814200540634051950e-01 2.914900050644531615e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.926137873375953213e-01 6.645100959057329559e-01 -2.074591292632906869e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.675077365263422449e-02 2.742037550885339514e-01 -2.533406687010196501e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.320306004177281722e-01 2.310964581107015081e-01 4.312418415515582859e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.165299705509423411e-01 -2.631573089041623903e-01 8.347644795573741505e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.117451680186032470e-01 -5.689343880666555275e-01 -2.235261401199871711e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-5.790796244838689599e-01 2.396261945190868992e-01 2.696134380637424943e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.371238086953125490e-01 2.761019911643964320e-01 3.073449666542578118e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.821347232299438179e-01 -1.027380058484518438e-01 -1.994027684272492162e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.780328687549634359e-01 1.538269009067086135e-01 -4.121831435279595945e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
3.027485026004644308e-01 -3.905375471350674421e-01 -2.832301276460604256e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
4.960060647352634855e-01 -4.734489136350760186e-01 -2.886132968056222547e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.844341428026564422e-01 1.377099350053982707e-02 -4.077750117368656446e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.775403129589200379e-02 6.100616974575510110e-01 -3.098139337254721126e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.186101741040933473e-02 5.333865755189185487e-01 1.871564844570536013e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.672060090417399128e-02 6.028539613710555134e-01 -4.347829464260354881e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
1.813725798606578288e-01 -4.381275313736710530e-01 1.689208845066744180e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-2.401136143217162400e-01 -7.197313977499207593e-02 3.097540703853833219e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
2.849024932870424052e-03 5.848998954012466500e-01 -4.370856778094929784e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.477800561936875146e-01 -4.839760482277193770e-02 -5.295747119700323635e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-3.166927782193281748e-01 4.905044841885737583e-02 -3.702600121806025602e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
-1.349437017925092797e-01 -3.418298670741159312e-02 -4.833890404623804593e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03
